AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.83,0.00,0.00,0.00,4.20,0.89,2.96
25-29,0.00,0.78,0.00,0.00,0.00,2.97,0.00,2.29
30-34,0.00,0.00,8.33,0.00,0.00,5.50,5.00,4.66
35-39,0.00,1.87,0.00,0.00,0.00,6.26,4.76,5.26
40-44,0.00,0.97,0.00,0.00,0.00,10.84,4.17,8.85
45-49,0.00,2.27,0.00,0.00,0.00,10.50,0.00,8.78
50-54,0.00,0.00,0.00,0.00,0.00,13.47,15.38,11.28
55-59,0.00,3.31,0.00,0.00,0.00,16.13,4.17,13.25
60-64,0.00,5.04,0.00,0.00,0.00,22.26,0.00,18.72
65-OVER,0.00,5.93,20.00,0.00,0.00,24.30,3.33,21.30
TOTAL,0.00,2.57,2.23,0.00,0.00,13.80,2.51,11.29
