RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.00,11.11,0.00,4.170
OTHER,0.00,0.00,0.00,0.00
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,5.970,5.480,0.00,5.670
BLACK,0.00,0.00,0.00,0.00
TOTAL,3.670,4.310,0.00,3.980
