AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,0.72,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,4.36,0.0,1.06,0.43,2.45
25-29,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,3.7,0.0,2.94,1.27,2.28
30-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,7.37,0.0,1.77,1.68,3.72
35-39,0.0,5.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,8.91,0.0,4.78,3.52,5.97
40-44,0.0,11.43,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,9.73,0.0,4.15,2.53,6.92
45-49,0.0,5.08,6.52,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58,13.13,0.0,7.76,3.87,10.07
50-54,0.0,2.04,6.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.41,17.27,0.0,9.77,6.67,13.0
55-59,0.0,11.36,5.77,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.45,21.34,0.0,10.04,5.61,15.6
60-64,0.0,11.43,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,0.0,0.0,0.0,24.22,30.53,0.0,12.24,10.05,21.82
65-OVER,0.0,10.2,10.71,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,28.94,34.46,0.0,19.04,11.48,27.85
TOTAL,0.0,4.68,4.73,0.0,4.94,2.27,0.0,0.0,0.0,0.0,0.23,0.26,0.0,0.0,0.0,0.0,15.89,19.1,0.0,7.91,5.13,13.4
