PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
EAST MACON 1,0.00,6.48,12.50,0.00,0.00,4.23,1.55,6.07
EAST MACON 2,0.00,11.28,0.00,0.00,3.85,11.21,3.40,10.72
EAST MACON 3,0.00,6.83,5.00,0.00,6.67,16.94,1.38,10.22
EAST MACON 4,0.00,15.13,0.00,0.00,0.00,10.48,4.04,14.16
EAST MACON 5,0.00,17.35,0.00,100.0,0.00,13.40,5.63,15.35
GODFREY 1,0.00,6.97,0.00,0.00,1.92,6.35,0.84,6.36
GODFREY 2,0.00,5.04,0.00,0.00,3.70,4.35,0.65,4.52
GODFREY 3,0.00,6.44,0.00,0.00,6.67,11.46,1.39,6.57
GODFREY 4,0.00,4.82,0.00,0.00,0.00,8.12,0.68,4.91
GODFREY 5,8.33,7.75,0.00,25.00,3.57,16.31,2.70,8.35
HAZZARD 1,4.76,8.38,0.00,0.00,5.88,17.23,0.52,8.79
HAZZARD 2,4.76,8.03,5.17,0.00,4.17,17.70,4.31,12.50
HAZZARD 3,1.35,10.01,1.39,14.29,2.00,16.77,3.01,11.26
HAZZARD 4,6.98,13.91,0.00,100.0,12.00,29.10,10.81,23.51
HOWARD 1,4.67,9.92,4.08,0.00,0.00,29.82,6.83,21.42
HOWARD 2,2.50,10.11,11.54,0.00,5.88,30.62,11.52,25.40
HOWARD 3,6.75,9.09,2.97,15.38,7.76,24.19,7.75,18.30
HOWARD 4,10.71,10.02,0.00,0.00,0.00,22.10,5.43,16.78
HOWARD 5,0.00,5.60,21.05,0.00,5.56,24.54,5.33,15.84
HOWARD 6,10.53,7.43,7.41,0.00,0.00,23.98,9.09,18.87
HOWARD 7,12.00,15.68,0.00,0.00,6.67,31.80,8.49,27.80
RUTLAND 1,1.59,15.77,1.75,33.33,3.85,20.68,5.65,17.87
RUTLAND 2,18.75,14.30,0.00,0.00,0.00,18.74,5.81,16.60
VINEVILLE 1,0.00,6.42,3.12,0.00,2.38,12.81,3.85,9.34
VINEVILLE 2,7.69,8.45,4.55,0.00,7.69,14.19,1.68,10.13
VINEVILLE 3,0.00,7.32,0.00,0.00,0.00,13.69,1.84,7.47
VINEVILLE 4,0.00,10.42,0.00,0.00,7.69,17.55,3.60,10.80
VINEVILLE 5,7.69,8.06,10.53,0.00,6.67,19.77,3.96,16.42
VINEVILLE 6,4.17,5.71,6.25,50.00,5.00,22.14,5.30,16.14
WARRIOR 1,0.00,13.33,0.00,0.00,0.00,20.94,7.20,18.04
WARRIOR 2,10.34,16.16,4.76,0.00,4.55,22.00,4.44,19.15
TOTAL,4.92,9.20,3.16,8.08,4.17,21.58,4.32,13.77
