AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,3.94,0.0,0.62,0.0,3.13
25-29,0.0,2.63,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,4.92,0.0,0.0,0.0,2.59
30-34,0.0,3.12,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,8.37,0.0,0.62,0.81,4.01
35-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,8.65,7.11,0.0,1.45,0.0,5.28
40-44,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.07,14.53,0.0,1.45,0.0,9.65
45-49,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,16.29,18.37,0.0,2.13,2.63,12.93
50-54,0.0,4.35,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75,19.83,0.0,3.52,3.82,14.22
55-59,0.0,7.69,24.14,0.0,33.33,0.0,0.0,0.0,50.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,22.13,21.83,0.0,3.55,5.11,17.56
60-64,0.0,26.67,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,27.59,32.22,0.0,3.23,5.22,24.6
65-OVER,0.0,24.0,20.51,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,100.0,37.31,42.49,0.0,9.76,11.33,35.45
TOTAL,0.0,9.95,8.85,0.0,5.88,7.14,0.0,0.0,14.29,0.0,1.19,4.41,0.0,0.0,3.85,16.67,23.79,26.72,0.0,3.34,3.61,19.15
