PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1,0.0,4.03,0.0,0.0,0.0,20.25,4.62,6.5
10,8.06,2.96,1.0,0.0,1.1,6.69,0.68,3.38
11,5.15,2.81,1.43,0.0,1.14,14.63,1.22,6.52
12,0.0,1.69,0.67,0.0,0.0,6.29,0.69,2.28
13,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.11
14,0.0,4.01,0.0,0.0,0.0,11.23,2.31,5.19
2,5.26,4.03,5.0,0.0,2.27,14.08,1.12,7.89
3,3.23,5.07,1.59,25.0,0.0,12.87,4.63,8.33
4,0.0,2.5,0.42,0.0,0.0,3.4,0.48,2.14
5,0.0,4.36,0.0,0.0,0.0,12.7,0.0,6.16
6,11.11,4.49,7.14,0.0,7.69,13.25,3.09,10.98
7,5.88,1.57,0.0,0.0,0.0,11.55,1.19,5.9
9,0.0,2.84,1.76,0.0,1.75,7.69,1.45,3.76
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,3.56,3.06,1.1,1.92,1.02,10.5,1.46,5.27
