AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.27,2.94,0.00,0.00,3.53,1.57,2.22
25-29,0.00,0.00,0.00,0.00,0.00,3.97,1.08,2.29
30-34,0.00,0.28,0.00,0.00,0.00,7.45,1.35,4.59
35-39,33.33,0.95,0.00,0.00,0.00,8.47,0.00,5.43
40-44,0.00,0.96,0.00,0.00,0.00,9.97,1.92,6.48
45-49,0.00,1.01,0.00,0.00,0.00,10.65,3.08,7.46
50-54,0.00,2.34,0.00,0.00,0.00,11.78,4.76,8.38
55-59,16.67,5.07,0.00,0.00,16.67,19.77,0.00,14.43
60-64,0.00,6.15,14.29,0.00,0.00,22.90,4.88,17.66
65-OVER,0.00,6.80,0.00,33.33,5.00,27.34,8.00,22.01
TOTAL,4.17,2.90,1.52,9.09,2.35,16.37,2.79,11.54
