AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,1.10,0.00,0.00,0.00,3.20,0.00,2.04
25-29,0.00,0.75,0.00,0.00,8.33,2.76,3.17,2.11
30-34,0.00,0.51,0.00,0.00,0.00,6.08,4.44,3.99
35-39,0.00,1.55,0.00,0.00,0.00,5.83,0.00,3.99
40-44,0.00,1.59,0.00,0.00,0.00,6.59,7.69,4.95
45-49,0.00,3.43,0.00,0.00,0.00,11.30,4.08,8.45
50-54,0.00,3.02,0.00,0.00,0.00,15.42,9.52,11.20
55-59,0.00,9.38,0.00,0.00,0.00,17.02,9.80,14.27
60-64,0.00,7.34,0.00,0.00,0.00,24.00,12.82,18.79
65-OVER,0.00,10.83,14.29,0.00,0.00,30.15,17.76,24.57
TOTAL,0.00,5.15,1.49,0.00,2.13,17.45,8.07,13.03
