PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
COB,0.00,2.790,0.00,0.00,0.00,22.45,6.750,18.04
COL,20.00,0.00,0.00,100.0,0.00,23.30,13.04,22.34
COM,0.00,3.190,0.00,0.00,40.00,22.96,9.660,17.99
DAN,15.38,1.890,0.00,0.00,0.00,20.94,3.760,18.93
FOR,20.00,2.600,0.00,0.00,25.00,18.52,9.090,15.26
HAR,20.00,25.00,0.00,0.00,0.00,27.11,5.260,25.20
HUL,5.880,3.580,1.020,0.00,6.450,21.40,6.170,16.14
ILA,0.00,4.760,0.00,0.00,0.00,21.71,6.250,19.90
MIL,0.00,0.00,0.00,50.00,0.00,23.36,7.630,21.63
PAO,33.33,0.00,0.00,0.00,0.00,32.26,25.00,30.93
PIT,0.00,8.820,0.00,0.00,0.00,25.36,7.330,22.65
POC,6.670,16.67,0.00,0.00,33.33,19.15,7.060,17.81
TOTAL,7.270,3.860,0.470,16.67,7.320,22.39,6.880,19.08
