PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
LA FAYETTE,8.11,2.02,0.00,0.00,2.50,8.15,4.16,7.21
WALNUT GROVE,0.00,0.00,0.00,0.00,0.00,8.40,4.08,7.76
ROCK SPRING,0.00,5.71,0.00,0.00,0.00,8.48,3.62,7.70
ARMUCHEE VALLEY,0.00,0.00,0.00,0.00,0.00,12.39,5.37,11.05
MOUNTAIN,0.00,0.00,0.00,0.00,0.00,9.14,3.49,8.19
CHATTANOOGA VALLEY,6.67,0.00,0.00,0.00,4.55,7.63,1.81,6.51
KENSINGTON,0.00,3.19,0.00,0.00,0.00,8.59,1.55,7.15
ROSSVILLE,7.14,0.00,0.00,0.00,6.67,6.74,2.62,5.69
CHICKAMAUGA,6.67,2.58,0.00,25.00,0.00,10.39,4.96,9.40
FAIRYLAND,0.00,0.00,0.00,0.00,0.00,7.79,3.40,7.01
FAIRVIEW,0.00,0.00,0.00,0.00,0.00,5.68,3.79,5.08
88888,0.00,0.00,0.00,0.00,0.00,25.00,inf00,40.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,5.66,1.67,0.00,4.55,2.30,8.29,3.44,7.31
