AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.33,1.43,1.87,0.0,2.13,4.05,1.11,2.75
25-29,0.0,0.74,0.51,12.5,0.0,2.39,1.77,1.78
30-34,1.98,1.31,0.0,0.0,3.8,3.96,2.78,2.99
35-39,1.23,2.11,0.56,0.0,0.0,5.59,4.97,4.3
40-44,0.0,3.77,3.51,0.0,4.05,6.58,4.48,5.28
45-49,1.99,2.98,3.81,12.5,4.82,10.02,6.19,7.29
50-54,3.4,4.73,7.18,0.0,6.54,16.3,7.58,11.99
55-59,4.51,6.41,7.53,66.67,7.87,20.53,13.03,16.35
60-64,4.42,9.09,12.63,0.0,17.19,27.79,13.04,21.98
65-OVER,7.11,10.99,10.4,20.0,11.85,37.17,17.1,30.68
TOTAL,2.48,4.86,4.08,6.49,5.33,19.1,7.63,13.85
