PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
COLDWATER,0.00,17.07,0.00,0.00,100.0,18.06,0.00,16.07
DIRTSELLER,0.00,0.00,0.00,0.00,0.00,20.00,15.38,19.21
HAYWOOD,0.00,0.00,0.00,0.00,0.00,14.29,0.00,12.10
LYERLY,0.00,7.32,0.00,0.00,12.50,12.57,3.00,11.19
TRION,0.00,0.00,0.00,0.00,0.00,8.37,2.85,7.50
SUMMERVILLE,0.00,3.32,0.00,14.29,2.94,10.46,2.41,8.55
TELOGA,0.00,0.00,0.00,0.00,0.00,14.43,2.44,13.47
DIRTTOWN,0.00,7.35,0.00,0.00,0.00,15.15,4.55,13.48
SEMINOLE,0.00,0.00,0.00,0.00,0.00,23.01,6.67,19.85
SUBLIGNA,0.00,0.00,0.00,0.00,0.00,21.93,6.52,19.86
ALPINE,0.00,0.00,0.00,0.00,0.00,13.30,0.00,12.15
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
CLOUDLAND,0.00,0.00,100.0,0.00,0.00,14.93,2.78,13.73
PENNVILLE,0.00,0.00,0.00,0.00,0.00,9.07,1.59,7.65
TOTAL,0.00,4.04,0.98,7.14,4.11,11.62,2.82,10.08
