AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.93,0.00,0.00,0.00,5.28,0.00,2.86
25-29,0.00,1.99,0.00,0.00,0.00,2.64,9.09,2.63
30-34,0.00,0.56,0.00,0.00,0.00,4.46,0.00,2.51
35-39,0.00,2.31,0.00,0.00,0.00,10.55,0.00,6.25
40-44,0.00,3.85,0.00,0.00,0.00,13.62,5.00,8.79
45-49,0.00,6.11,0.00,0.00,0.00,16.61,0.00,11.89
50-54,0.00,4.33,0.00,0.00,0.00,18.07,7.14,11.97
55-59,0.00,5.02,0.00,0.00,0.00,22.59,3.23,14.61
60-64,0.00,13.20,0.00,0.00,0.00,19.49,15.38,16.75
65-OVER,0.00,17.47,0.00,0.00,33.33,32.87,7.84,26.98
TOTAL,0.00,7.87,0.00,0.00,3.57,20.16,4.56,14.52
