PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00
A,18.18,15.85,0.00,16.98
E,18.23,14.76,0.00,16.42
H,8.810,5.620,0.00,7.120
M,22.81,16.90,0.00,19.53
N,20.96,13.70,0.00,17.04
TOTAL,18.53,13.19,0.00,15.67
