RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,5.59,3.12,0.00,4.56
OTHER,0.00,5.88,0.00,3.57
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.00,0.00,0.00,0.00
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,22.11,18.35,0.00,20.16
BLACK,6.57,8.74,0.00,7.87
TOTAL,15.68,13.57,0.00,14.52
