AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,2.01,0.48,1.32
25-29,0.00,0.00,0.00,0.00,0.00,1.52,0.28,1.18
30-34,0.00,0.00,0.00,0.00,0.00,1.43,1.47,1.36
35-39,0.00,0.00,0.00,0.00,0.00,2.84,1.63,2.54
40-44,21.43,0.00,0.00,0.00,0.00,3.82,1.50,3.39
45-49,0.00,0.86,0.00,0.00,0.00,4.97,2.17,4.46
50-54,0.00,0.00,0.00,0.00,12.50,6.98,5.15,6.49
55-59,20.00,2.46,0.00,100.0,0.00,9.42,6.58,8.87
60-64,14.29,4.10,0.00,0.00,0.00,11.14,9.35,10.70
65-OVER,5.88,4.26,0.00,0.00,17.65,16.87,10.41,15.89
TOTAL,5.66,1.67,0.00,4.55,2.30,8.29,3.44,7.31
