PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
100,0.00,2.880,3.330,0.00,0.00,7.010,1.560,4.690
201,0.00,2.270,7.140,0.00,0.00,15.22,0.00,13.67
202,0.00,0.00,0.00,0.00,0.00,14.26,2.780,13.61
301,0.00,0.880,0.00,0.00,0.00,8.570,0.00,6.440
302,0.00,16.67,0.00,0.00,0.00,16.12,8.330,15.67
401,0.00,2.740,2.780,0.00,0.00,16.03,0.00,12.77
402,0.00,6.060,0.00,0.00,0.00,17.06,4.350,15.67
501,0.00,1.270,4.760,0.00,0.00,14.60,3.920,12.30
502,0.00,2.530,0.00,0.00,0.00,14.00,4.170,11.38
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,2.570,2.230,0.00,0.00,13.80,2.510,11.29
