PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
RIDDLEVILLE,0.00,4.17,0.00,0.00,0.00,22.65,0.00,15.29
WARTHEN,0.00,11.94,0.00,0.00,0.00,13.95,11.43,13.01
TENNILLE,0.00,3.11,0.00,0.00,0.00,14.25,2.80,7.15
OCONEE,0.00,7.96,0.00,0.00,0.00,13.76,0.00,10.99
88888,0.00,0.00,0.00,0.00,0.00,inf00,0.00,100.0
HARRISON,0.00,8.53,8.33,0.00,0.00,20.61,2.70,15.86
DAVISBORO,0.00,4.53,0.00,0.00,0.00,17.22,3.85,10.93
SANDERSVILLE,0.00,5.30,0.00,0.00,5.00,14.81,1.72,9.04
DEEPSTEP,0.00,18.69,0.00,0.00,0.00,18.47,16.67,18.38
TOTAL,0.00,5.50,2.70,0.00,3.03,16.12,3.27,10.30
