RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,4.40,3.18,0.00,3.78
OTHER,2.65,4.00,0.00,3.41
NATIVE-AM,0.00,8.33,0.00,3.51
HISP-LT,3.73,1.99,0.00,2.76
ASIA-PI,1.92,0.00,0.00,0.86
WHITE,11.65,9.64,0.00,10.58
BLACK,3.79,2.57,25.00,3.12
TOTAL,9.40,7.57,3.12,8.42
