PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
0001,0.0,6.43,0.0,0.0,6.25,14.93,4.0,12.28
0002,0.0,1.57,0.0,0.0,0.0,13.18,5.8,11.79
3A,0.0,4.0,0.0,0.0,0.0,15.72,4.0,14.28
3B,0.0,3.57,0.0,0.0,0.0,17.42,5.79,15.73
4A,0.0,4.9,0.0,0.0,0.0,16.09,3.53,13.56
4B,0.0,0.0,0.0,0.0,0.0,19.77,6.06,17.36
4C,0.0,0.0,0.0,0.0,0.0,17.46,2.38,15.19
4D,0.0,0.0,0.0,0.0,0.0,17.8,18.75,17.05
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,0.0,5.02,0.0,0.0,2.33,15.42,4.8,13.42
