PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,2.17,1.57,0.0,0.0,8.7,15.59,6.76,11.0
02,0.0,3.01,5.88,0.0,0.0,19.78,8.47,17.99
03,0.0,0.0,0.0,0.0,0.0,16.9,5.0,14.8
04,0.0,0.9,0.0,0.0,25.0,22.66,11.54,20.26
05,0.0,5.0,0.0,0.0,0.0,21.2,4.76,19.88
06,0.0,0.95,0.0,0.0,0.0,16.53,0.0,14.02
07,50.0,0.0,1.27,0.0,0.0,20.49,0.0,14.35
08,0.0,2.67,0.0,0.0,33.33,18.15,5.56,14.4
09,0.0,1.17,1.6,0.0,7.41,19.05,2.86,14.48
10,0.0,1.51,0.0,0.0,0.0,12.63,0.0,3.98
11,0.0,1.3,0.0,0.0,0.0,9.11,0.0,2.37
12,0.0,1.56,1.01,0.0,0.0,13.06,5.22,9.67
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,1.06,1.44,0.92,0.0,4.84,17.38,3.91,11.8
