AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.13,0.00,0.00,0.00,4.35,0.00,2.44
25-29,0.00,1.29,0.00,0.00,0.00,1.37,0.00,1.21
30-34,50.00,0.84,0.00,0.00,0.00,5.00,0.00,2.60
35-39,0.00,2.10,0.00,0.00,0.00,9.46,0.00,4.44
40-44,20.00,4.79,0.00,0.00,0.00,8.43,0.00,6.22
45-49,0.00,5.93,0.00,0.00,0.00,14.58,0.00,9.05
50-54,0.00,10.74,0.00,0.00,0.00,11.46,0.00,10.55
55-59,0.00,8.48,0.00,0.00,0.00,15.69,0.00,10.75
60-64,0.00,9.68,0.00,0.00,0.00,24.56,0.00,15.03
65-OVER,0.00,15.93,0.00,0.00,0.00,30.10,7.69,22.63
TOTAL,12.50,7.57,0.00,0.00,0.00,17.84,0.97,11.18
