AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,2.33,0.00,0.00,3.05,0.00,1.50
25-29,0.00,0.00,1.75,0.00,0.00,3.61,1.32,2.22
30-34,0.00,0.30,0.00,0.00,0.00,5.52,0.79,3.39
35-39,0.00,0.00,0.00,0.00,0.00,5.92,1.92,3.76
40-44,0.00,0.00,0.00,0.00,0.00,6.28,3.61,4.36
45-49,0.00,0.75,3.57,0.00,0.00,9.74,0.00,6.85
50-54,20.00,1.61,0.00,0.00,0.00,12.94,0.00,9.23
55-59,0.00,1.99,0.00,0.00,0.00,20.65,0.00,14.90
60-64,0.00,3.00,0.00,0.00,0.00,23.86,5.15,17.35
65-OVER,28.57,4.63,11.11,0.00,7.14,29.51,4.70,23.76
TOTAL,7.94,1.52,1.81,0.00,1.08,15.99,1.50,10.95
