AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.34,0.00,0.00,0.00,4.53,0.56,2.61
25-29,0.00,0.33,0.00,0.00,0.00,4.24,0.78,2.57
30-34,0.00,0.88,0.00,0.00,16.67,7.36,2.33,5.23
35-39,100.0,2.89,0.00,0.00,12.50,8.16,2.47,6.37
40-44,0.00,1.38,0.00,0.00,0.00,14.41,5.63,10.32
45-49,0.00,2.12,0.00,0.00,0.00,16.79,3.28,12.20
50-54,0.00,1.66,0.00,0.00,25.00,18.45,10.77,13.90
55-59,20.00,4.95,0.00,0.00,0.00,22.08,9.43,16.64
60-64,0.00,5.02,0.00,0.00,33.33,30.36,12.77,23.49
65-OVER,0.00,10.40,33.33,0.00,0.00,38.08,12.73,31.47
TOTAL,9.38,3.74,1.54,0.00,7.94,21.05,4.99,15.40
