PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
B1,0.00,3.750,5.880,0.00,12.50,18.83,2.960,14.59
B2,4.880,3.320,1.920,0.00,4.880,15.43,2.130,11.14
C1,0.00,0.00,1.960,0.00,0.00,20.68,5.880,17.46
F1,28.57,6.220,0.00,0.00,0.00,21.29,1.890,11.53
F2,0.00,4.010,3.510,0.00,0.00,14.83,5.410,7.120
F3,0.00,4.730,0.00,0.00,5.260,16.67,0.980,5.690
P1,9.090,4.250,0.00,100.0,25.00,18.22,4.710,14.85
TOTAL,6.580,4.530,2.010,11.11,5.100,17.56,2.880,10.71
