PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,11.11,5.8,6.67,0.0,5.88,27.18,11.0,23.82
02,20.0,11.36,14.29,0.0,0.0,30.56,16.67,28.73
03,0.0,12.42,26.67,0.0,6.67,31.67,13.27,28.89
04,0.0,5.6,0.0,0.0,57.14,20.72,3.28,16.69
05,0.0,4.55,0.0,0.0,0.0,30.43,19.57,25.77
06,0.0,5.83,0.0,0.0,0.0,28.52,13.33,20.53
07,0.0,3.7,0.0,0.0,0.0,25.73,20.0,22.73
08,0.0,9.33,8.33,0.0,10.0,27.18,9.45,23.53
09,3.57,6.61,0.0,0.0,11.76,23.18,6.55,13.69
10,20.0,8.05,0.0,0.0,0.0,20.43,7.74,18.12
11,0.0,5.12,0.0,0.0,0.0,29.14,2.94,17.96
12,0.0,6.36,0.0,0.0,0.0,21.31,2.35,18.5
13,0.0,4.91,18.18,0.0,14.29,15.11,9.84,12.92
14,0.0,1.37,0.0,0.0,0.0,29.0,0.0,22.25
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,4.3,6.57,8.33,0.0,9.26,25.61,9.23,20.36
