PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BETHLEHEM COMMUNITY,2.00,136.0,186.0,0.00,9.00,7.00,0.00,1.00,1.00,1.00,49.00,53.00,0.00,33.00,42.00,3.00,1110.0,1004.0,0.00,123.0,102.0,2862.0
BETHLEHEM CHURCH -,6.00,186.0,162.0,0.00,19.00,21.00,0.00,2.00,0.00,1.00,50.00,50.00,0.00,55.00,44.00,2.00,1354.0,1195.0,0.00,110.0,98.00,3355.0
BRAMLETT ELEMENTARY,1.00,150.0,194.0,0.00,11.00,14.00,0.00,0.00,0.00,0.00,75.00,56.00,0.00,43.00,33.00,1.00,1161.0,1033.0,1.00,90.00,87.00,2950.0
WESTSIDE MIDDLE,0.00,113.0,136.0,0.00,7.00,8.00,0.00,0.00,2.00,0.00,48.00,45.00,0.00,26.00,33.00,2.00,940.0,853.0,0.00,107.0,81.00,2401.0
FIRE STATION 1,0.00,220.0,214.0,0.00,12.00,9.00,0.00,2.00,1.00,0.00,66.00,60.00,0.00,42.00,32.00,4.00,1663.0,1481.0,1.00,292.0,208.0,4307.0
WINDER-BARROW HIGH,2.00,119.0,106.0,0.00,3.00,10.00,0.00,0.00,0.00,0.00,36.00,34.00,0.00,27.00,20.00,4.00,793.0,686.0,0.00,157.0,113.0,2110.0
STATHAM ELEMENTARY,0.00,120.0,153.0,0.00,9.00,7.00,0.00,3.00,1.00,1.00,49.00,29.00,0.00,16.00,9.00,2.00,955.0,834.0,0.00,245.0,180.0,2613.0
FIRST BAPTIST CHURCH,1.00,141.0,172.0,0.00,14.00,12.00,0.00,0.00,0.00,1.00,52.00,30.00,0.00,26.00,26.00,0.00,1142.0,1054.0,1.00,116.0,107.0,2895.0
LIONS CLUB,0.00,152.0,145.0,0.00,5.00,12.00,0.00,0.00,2.00,0.00,54.00,38.00,0.00,31.00,26.00,1.00,1343.0,1108.0,1.00,138.0,115.0,3171.0
LEISURE SERVICES,2.00,175.0,154.0,0.00,12.00,9.00,0.00,2.00,0.00,0.00,67.00,59.00,0.00,17.00,21.00,1.00,895.0,713.0,2.00,492.0,333.0,2954.0
APALACHEE HIGH,1.00,191.0,201.0,0.00,14.00,14.00,0.00,4.00,2.00,0.00,120.0,100.0,1.00,39.00,30.00,5.00,1102.0,950.0,0.00,209.0,176.0,3159.0
MIDWAY UNITED,6.00,128.0,143.0,1.00,15.00,6.00,0.00,1.00,4.00,1.00,64.00,59.00,0.00,27.00,18.00,3.00,1079.0,972.0,0.00,66.00,59.00,2652.0
WINDER COMMUNITY,1.00,113.0,155.0,0.00,9.00,10.00,0.00,0.00,1.00,0.00,37.00,20.00,0.00,14.00,14.00,6.00,1002.0,837.0,0.00,169.0,116.0,2504.0
CEDAR CREEK BAPTIST,1.00,44.00,72.00,0.00,8.00,5.00,0.00,1.00,0.00,0.00,35.00,26.00,0.00,26.00,18.00,0.00,463.0,437.0,0.00,28.00,26.00,1190.0
COUNTY LINE,1.00,147.0,134.0,0.00,12.00,9.00,0.00,0.00,0.00,0.00,44.00,37.00,0.00,43.00,45.00,1.00,1239.0,1196.0,0.00,70.00,68.00,3046.0
THE CHURCH AT WINDER,1.00,260.0,306.0,0.00,26.00,23.00,0.00,4.00,3.00,1.00,134.0,115.0,0.00,43.00,42.00,5.00,1761.0,1655.0,0.00,514.0,370.0,5263.0
TOTAL,25.00,2395.0,2633.0,1.00,185.0,176.0,0.00,20.00,17.00,6.00,980.0,811.0,1.00,508.0,453.0,40.00,18002.0,16008.0,6.00,2926.0,2239.0,47432.0
