AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.42,0.00,0.00,0.00,1.08,0.41,0.66
25-29,0.00,0.00,0.00,0.00,0.00,2.43,0.00,1.26
30-34,0.00,0.97,2.33,0.00,0.00,4.09,0.00,2.55
35-39,0.00,0.47,0.00,0.00,0.00,4.75,1.57,2.86
40-44,0.00,2.01,0.00,0.00,7.14,5.73,3.67,4.18
45-49,0.00,1.15,3.45,0.00,20.00,8.08,1.05,5.35
50-54,0.00,2.79,0.00,0.00,0.00,12.89,1.41,8.18
55-59,0.00,5.76,0.00,0.00,0.00,18.47,2.04,12.89
60-64,0.00,9.09,6.67,0.00,0.00,19.39,9.43,14.83
65-OVER,0.00,6.40,0.00,0.00,0.00,22.43,5.00,17.53
TOTAL,0.00,2.75,0.82,0.00,2.02,10.21,1.67,6.63
