PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00
EDGH,28.85,32.20,0.00,30.63
GIBS,20.00,18.70,0.00,19.29
MILL,17.46,15.03,0.00,16.19
MITC,17.22,15.25,0.00,16.20
TOTAL,18.86,17.35,0.00,18.06
