PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00
DRY BRANCH,16.79,13.74,0.00,15.19
GOLDEN ISLES,21.29,23.42,0.00,22.36
HIGGSVILLE,22.41,19.74,0.00,21.01
JEFFERSONVILLE/WARE,21.76,25.23,0.00,23.61
SHADY GROVE/TARVERS,19.17,21.04,0.00,20.13
TOTAL,20.16,20.83,0.00,20.49
