PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,3.230,1.890,1.430,12.50,0.00,11.00,3.520,9.570
02,0.00,2.540,0.00,0.00,2.780,11.91,3.490,9.520
029,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
03,1.430,1.270,1.070,14.29,0.00,14.44,3.110,10.10
04,7.140,1.410,0.590,0.00,1.920,18.16,7.210,13.70
05,0.00,2.420,1.990,0.00,1.270,13.57,4.590,10.86
06,6.450,1.600,0.00,0.00,13.04,17.60,6.240,14.97
07,0.00,5.710,2.900,0.00,5.560,18.39,4.630,15.58
08,20.00,2.510,3.530,0.00,0.00,11.96,4.830,10.08
09,50.00,0.00,0.00,0.00,16.67,18.50,3.540,16.90
10,0.00,2.210,0.00,0.00,0.00,16.16,7.120,14.06
11,0.00,1.740,2.820,0.00,3.700,16.55,4.530,13.35
12,0.00,0.00,0.00,0.00,7.690,17.34,7.590,16.14
14,0.00,2.780,0.00,0.00,14.29,17.34,4.240,15.60
15,0.00,1.560,3.230,25.00,0.00,16.28,8.230,14.77
16,1.890,0.950,1.610,0.00,2.130,10.75,2.460,7.230
18,0.00,1.350,0.00,0.00,0.00,13.56,4.250,11.29
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,2.800,1.730,1.420,4.480,2.760,14.64,4.640,11.78
