PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
KIOKEE BAPT CHURCH,0.00,11.11,15.79,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,21.43,18.18,0.00,28.50,30.51,0.00,7.69,13.56,27.07
LEWIS METHODIST,0.00,6.58,10.06,0.00,6.90,9.09,0.00,0.00,0.00,0.00,2.27,3.28,0.00,3.77,5.71,0.00,17.52,20.93,0.00,3.64,5.15,14.75
WOODLAWN BAPT,0.00,14.58,11.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.61,33.04,0.00,9.41,6.25,25.40
PATRIOTS PARK,0.00,8.46,13.66,0.00,9.52,9.52,0.00,0.00,50.00,0.00,3.17,8.62,0.00,4.88,0.00,0.00,18.68,22.23,0.00,5.20,6.81,15.88
NEW LIFE CHURCH,0.00,4.24,4.49,0.00,3.03,0.00,0.00,0.00,16.67,0.00,1.09,3.92,0.00,2.44,3.45,0.00,12.00,13.75,0.00,1.61,3.00,8.33
HARLEM BRANCH,0.00,5.45,7.35,0.00,10.00,0.00,0.00,0.00,100.0,0.00,0.00,10.71,0.00,30.00,14.29,100.0,18.33,21.59,0.00,4.55,3.02,15.33
BESSIE THOMAS CENTER,0.00,11.48,4.55,0.00,28.57,66.67,0.00,0.00,0.00,0.00,0.00,11.11,0.00,25.00,16.67,0.00,19.75,24.53,0.00,7.50,10.20,20.01
PHILADELPHIA CHURCH,0.00,3.28,0.83,0.00,0.00,7.14,0.00,0.00,0.00,0.00,0.00,7.69,0.00,4.35,0.00,0.00,11.99,14.37,0.00,3.28,3.48,9.15
LIBERTY PARK -,0.00,2.62,2.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.41,1.45,0.00,5.88,6.25,0.00,8.91,11.56,0.00,3.13,2.53,6.44
GROVETOWN METHODIST,0.00,1.96,4.88,0.00,2.70,5.00,0.00,0.00,0.00,0.00,1.75,2.04,0.00,4.35,0.00,0.00,11.40,14.65,0.00,2.66,2.01,7.27
G A APOSTOLIC CHURCH,0.00,9.68,10.14,0.00,9.09,7.14,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,22.74,28.57,0.00,7.32,9.91,19.42
GROVETOWN MIDDLE,0.00,3.79,0.96,0.00,0.00,7.14,0.00,0.00,50.00,0.00,0.94,2.99,0.00,6.06,4.35,0.00,11.30,13.90,0.00,1.43,3.15,7.17
WARREN BAPTIST,0.00,7.47,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.70,5.66,0.00,3.23,0.00,0.00,10.01,14.60,0.00,2.38,1.45,7.36
EUBANK/BLANCHARD CTR,0.00,17.50,9.52,0.00,0.00,0.00,0.00,100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.47,28.57,0.00,3.23,2.74,22.33
SECOND MT. CARMEL,0.00,5.26,4.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.66,31.16,0.00,5.85,8.72,14.96
DAMASCUS BAPT,0.00,10.71,20.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,28.57,0.00,0.00,0.00,0.00,27.29,31.44,0.00,30.00,12.50,27.82
COL CTY BOARD OF EDU,0.00,10.99,12.66,0.00,5.00,0.00,0.00,0.00,0.00,0.00,2.63,10.00,0.00,9.09,21.05,0.00,20.16,24.57,0.00,3.48,2.67,17.30
GREENBRIER HIGH,0.00,8.92,11.26,0.00,12.50,16.67,0.00,0.00,0.00,0.00,5.88,11.54,0.00,3.57,5.56,0.00,19.97,20.34,0.00,3.30,4.88,17.48
REDEEMER CHURCH,0.00,5.24,10.71,0.00,6.06,5.56,0.00,0.00,0.00,0.00,6.56,4.65,0.00,10.17,6.67,0.00,17.55,21.19,0.00,5.79,5.88,15.17
RIVERSIDE ELEMENTARY,0.00,6.82,15.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,6.25,11.11,0.00,30.00,0.00,0.00,23.19,30.86,0.00,6.82,11.54,22.84
GRACE BAPTIST CHURCH,0.00,5.95,5.49,0.00,0.00,8.00,0.00,0.00,0.00,0.00,3.70,6.25,0.00,3.33,10.00,0.00,17.96,22.18,0.00,8.19,6.57,14.74
CHRIST SANCTIFIED,0.00,4.35,5.68,0.00,14.29,20.00,0.00,0.00,0.00,0.00,10.34,0.00,0.00,12.90,6.25,0.00,22.17,24.91,0.00,6.97,4.85,18.72
BLANCHARD PARK,0.00,4.23,5.80,0.00,16.67,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.67,0.00,0.00,18.17,21.61,0.00,7.78,1.37,16.73
MTZ COL FIRE DEPT #4,0.00,1.79,5.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.36,18.60,0.00,5.36,3.26,10.80
BELAIR BAPTIST CHURCH,0.00,6.00,7.37,0.00,4.17,0.00,0.00,0.00,0.00,0.00,7.41,13.79,0.00,8.33,0.00,0.00,21.12,25.17,0.00,8.18,8.52,17.80
MARVIN METHODIST,0.00,6.38,0.94,0.00,5.56,0.00,0.00,50.00,33.33,0.00,0.00,0.00,0.00,2.94,3.57,0.00,19.11,22.92,0.00,4.89,4.35,15.16
WESTSIDE BAPT CHURCH,0.00,6.25,6.90,0.00,0.00,28.57,0.00,0.00,50.00,0.00,7.69,0.00,0.00,11.76,0.00,0.00,28.59,32.01,0.00,9.52,8.62,25.95
TRINITY BAPT CHURCH,0.00,4.26,7.14,0.00,7.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.22,21.64,0.00,5.66,2.22,16.68
ABILENE BAPTIST,0.00,3.90,4.17,0.00,7.14,0.00,0.00,0.00,0.00,0.00,7.69,7.14,0.00,0.00,0.00,0.00,19.36,20.48,0.00,7.58,5.36,16.33
AUGUSTA CHRISTIAN,0.00,2.53,5.62,0.00,0.00,7.14,0.00,0.00,0.00,0.00,3.12,4.76,0.00,5.88,2.38,0.00,19.20,24.43,0.00,2.47,1.12,16.54
STEVENS CREEK ELEM,0.00,15.09,16.67,0.00,13.04,13.04,0.00,0.00,0.00,0.00,7.69,15.38,0.00,6.58,8.96,0.00,31.48,35.90,0.00,7.69,4.55,28.25
GOSPEL WATER BRANCH,0.00,4.35,9.09,0.00,7.69,8.33,0.00,0.00,100.0,0.00,0.00,0.00,0.00,5.00,3.51,50.00,26.92,31.59,0.00,3.79,7.34,21.56
GENESIS CHURCH,0.00,5.33,8.33,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.70,9.38,0.00,24.57,27.80,0.00,4.23,6.85,21.06
STEVENS CREEK,0.00,7.87,14.68,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,27.27,0.00,3.06,8.11,0.00,30.91,31.64,0.00,11.54,8.86,26.21
MTZ COL FIRE HDQTR.,0.00,1.69,5.08,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,7.14,0.00,0.00,0.00,0.00,14.79,18.64,0.00,0.62,1.01,11.29
LAKESIDE MIDDLE,0.00,4.94,1.92,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,4.17,0.00,4.00,9.09,0.00,13.14,16.15,0.00,9.52,8.49,12.17
