PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BLACKSTOCK,0.00,0.00,0.00,0.00,0.00,8.55,4.63,7.83
BOYNTON,2.50,2.47,2.70,0.00,0.00,8.57,3.27,7.59
CATOOSA KEITH,0.00,0.00,4.00,0.00,0.00,9.60,2.12,8.49
CHAMBERS,0.00,0.00,7.69,0.00,10.00,12.02,4.26,11.01
FT OGLETHORPE,10.26,0.00,0.00,0.00,0.00,6.68,0.32,5.45
GRAYSVILLE,0.00,1.52,3.23,0.00,3.70,7.14,1.88,6.13
LAKEVIEW,0.00,0.00,0.00,0.00,0.00,6.44,0.72,5.25
POPLAR SPRINGS,0.00,0.00,0.00,0.00,0.00,8.02,1.50,6.94
RINGGOLD,8.11,0.59,0.00,12.50,3.70,7.45,2.87,6.57
WESTSIDE,0.00,0.72,0.00,0.00,0.00,7.81,3.04,6.58
WOODSTATION,0.00,3.77,0.00,0.00,0.00,8.30,2.35,7.37
TOTAL,3.40,0.89,1.20,2.94,1.39,8.01,2.34,6.93
