PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
131,0.00,5.37,0.00,0.00,0.00,18.10,1.41,7.57
132,0.00,4.84,0.00,0.00,20.00,22.16,6.41,20.35
133A,20.00,2.57,6.25,0.00,25.00,16.67,5.19,12.06
133B,0.00,1.82,17.65,0.00,0.00,17.56,4.13,14.07
134,0.00,5.81,0.00,0.00,0.00,21.34,1.90,11.17
135,0.00,3.51,25.00,0.00,0.00,18.69,7.69,13.75
136,0.00,3.85,0.00,0.00,0.00,19.17,0.00,5.75
137,0.00,6.16,20.00,100.0,0.00,20.34,0.00,17.68
139,0.00,6.74,0.00,0.00,0.00,15.59,4.69,11.93
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,2.33,4.48,11.11,14.29,5.88,19.05,3.81,12.62
