AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,25.00,3.10,0.00,0.00,0.00,1.88,1.49,2.16
25-29,0.00,2.19,0.00,0.00,0.00,5.23,4.17,4.06
30-34,0.00,1.59,0.00,0.00,50.00,5.96,0.00,4.37
35-39,0.00,4.43,11.11,0.00,0.00,6.52,0.00,5.56
40-44,16.67,5.58,6.67,0.00,0.00,12.35,8.70,10.05
45-49,0.00,5.22,0.00,0.00,0.00,10.94,6.67,9.00
50-54,0.00,9.79,0.00,0.00,50.00,16.60,15.62,14.56
55-59,0.00,9.72,0.00,0.00,0.00,16.78,16.67,14.48
60-64,0.00,16.97,20.00,0.00,0.00,22.38,5.88,20.13
65-OVER,11.11,19.61,0.00,0.00,75.00,29.45,17.95,27.08
TOTAL,6.38,9.58,2.75,0.00,14.29,17.39,7.14,14.64
