PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BA,2.990,6.120,2.200,0.00,1.720,19.53,6.710,11.92
BT,7.140,5.150,1.200,20.00,0.00,20.84,8.270,15.47
CO,0.00,3.390,1.200,0.00,4.170,18.01,3.590,6.660
FI,1.430,4.220,0.00,0.00,1.920,18.51,2.940,6.220
FS,1.000,5.930,4.000,0.00,4.620,22.54,4.430,9.480
HC,3.330,5.410,2.440,0.00,0.00,24.09,7.660,15.63
HI,3.450,3.250,0.00,0.00,0.00,18.40,4.880,8.990
LA,22.22,5.750,0.890,0.00,0.00,19.89,7.460,9.720
LO,3.230,8.140,0.00,14.29,6.820,26.62,9.670,16.54
MA,5.260,4.570,1.190,0.00,0.00,19.73,8.020,12.81
MI,0.00,3.660,1.800,0.00,2.740,15.25,3.600,6.360
OT,0.00,1.940,2.830,0.00,3.160,12.21,2.730,3.860
RO,7.410,5.000,4.900,0.00,4.690,21.46,5.630,10.01
SM,4.230,7.720,2.900,0.00,3.640,22.13,5.150,11.46
SP,0.00,6.210,2.380,16.67,0.00,19.18,3.380,9.230
ST,11.36,5.750,0.00,0.00,7.500,22.98,8.680,13.90
TOTAL,3.440,4.870,1.780,5.000,2.710,20.47,5.290,9.980
