RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.0,9.09,0.0,3.7
OTHER,0.0,0.0,0.0,0.0
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,0.0,0.0,0.0,0.0
ASIA-PI,0.0,0.0,0.0,0.0
WHITE,7.03,9.6,0.0,8.27
BLACK,0.0,2.99,0.0,1.59
TOTAL,4.27,7.08,0.0,5.66
