AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,1.79,2.67,1.16
25-29,0.00,0.00,0.00,0.00,0.00,5.88,8.33,3.74
30-34,0.00,0.73,0.00,0.00,0.00,5.75,0.00,3.26
35-39,0.00,0.69,0.00,0.00,0.00,4.76,0.00,2.74
40-44,0.00,3.23,0.00,0.00,0.00,8.05,3.12,5.71
45-49,0.00,1.55,0.00,0.00,0.00,11.11,4.35,7.30
50-54,0.00,2.00,0.00,0.00,0.00,13.43,2.56,8.13
55-59,0.00,4.79,0.00,0.00,0.00,17.71,3.45,11.81
60-64,0.00,7.50,0.00,0.00,0.00,21.91,0.00,15.19
65-OVER,0.00,7.44,0.00,0.00,0.00,30.11,10.64,22.36
TOTAL,0.00,3.37,0.00,0.00,0.00,16.52,3.99,10.70
