PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
SOUTH DADE,0.00,0.00,0.00,0.00,0.00,11.33,2.73,10.12
NEW SALEM,0.00,0.00,0.00,0.00,50.00,14.23,4.48,13.06
DAVIS,0.00,0.00,0.00,0.00,0.00,12.44,7.66,11.79
NEW HOME,0.00,0.00,0.00,0.00,0.00,11.34,6.35,10.72
WEST BROW,0.00,0.00,0.00,0.00,0.00,9.72,4.66,8.74
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TRENTON,0.00,0.00,4.00,0.00,0.00,9.19,3.06,8.38
NORTH DADE,0.00,0.00,0.00,0.00,12.50,10.33,1.94,8.87
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,0.00,1.69,0.00,5.56,10.84,4.07,9.86
