PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
LA FAYETTE,1.00,407.0,434.0,0.00,23.00,17.00,0.00,6.00,0.00,0.00,17.00,16.00,0.00,20.00,17.00,1.00,2637.0,2169.0,0.00,167.0,130.0,6062.0
WALNUT GROVE,0.00,106.0,139.0,0.00,1.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,2.00,856.0,844.0,0.00,6.00,8.00,1972.0
ROCK SPRING,3.00,377.0,394.0,0.00,15.00,7.00,0.00,0.00,0.00,0.00,12.00,13.00,0.00,4.00,5.00,1.00,2605.0,2321.0,0.00,73.00,67.00,5897.0
ARMUCHEE VALLEY,0.00,73.00,76.00,0.00,6.00,2.00,0.00,0.00,2.00,0.00,5.00,1.00,0.00,0.00,0.00,1.00,545.0,503.0,0.00,25.00,10.00,1249.0
MOUNTAIN,0.00,80.00,92.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,458.0,450.0,0.00,1.00,1.00,1087.0
CHATTANOOGA VALLEY,0.00,455.0,482.0,0.00,16.00,6.00,0.00,0.00,0.00,0.00,14.00,14.00,0.00,8.00,7.00,1.00,2660.0,2266.0,0.00,78.00,62.00,6069.0
KENSINGTON,0.00,93.00,101.0,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,550.0,497.0,0.00,50.00,44.00,1343.0
ROSSVILLE,3.00,537.0,527.0,0.00,21.00,9.00,0.00,2.00,2.00,0.00,19.00,16.00,0.00,9.00,5.00,3.00,2604.0,2037.0,0.00,169.0,88.00,6051.0
CHICKAMAUGA,0.00,394.0,473.0,0.00,7.00,14.00,0.00,1.00,3.00,0.00,12.00,7.00,0.00,6.00,9.00,1.00,2897.0,2405.0,0.00,90.00,65.00,6384.0
FAIRYLAND,1.00,99.00,106.0,0.00,1.00,1.00,0.00,0.00,2.00,0.00,6.00,2.00,0.00,2.00,3.00,0.00,606.0,536.0,0.00,2.00,2.00,1369.0
FAIRVIEW,0.00,242.0,207.0,0.00,10.00,5.00,0.00,2.00,2.00,0.00,8.00,10.00,0.00,2.00,2.00,2.00,1280.0,1007.0,0.00,59.00,58.00,2896.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,1.00,5.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
TOTAL,8.00,2863.0,3031.0,0.00,108.0,66.00,0.00,11.00,11.00,0.00,94.00,80.00,0.00,57.00,49.00,13.00,17699.0,15040.0,0.00,720.0,536.0,40386.0
