PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
PRECINCT 1,7.28,6.79,0.00,6.99
PRECINCT 5,17.18,14.40,0.00,15.68
PRECINCT 6,14.57,14.74,0.00,14.66
88888,0.00,0.00,0.00,0.00
TOTAL,14.13,12.80,0.00,13.39
