AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,2.14,0.00,0.00,0.00,2.08,0.00,1.83
25-29,0.00,1.74,0.00,0.00,0.00,3.12,0.00,1.99
30-34,0.00,1.12,0.00,0.00,0.00,3.49,0.00,1.75
35-39,0.00,1.18,0.00,0.00,0.00,3.70,5.88,2.24
40-44,0.00,3.61,0.00,0.00,0.00,2.22,6.25,3.26
45-49,0.00,5.03,0.00,0.00,0.00,6.49,0.00,5.41
50-54,0.00,5.28,0.00,0.00,25.00,13.58,0.00,8.47
55-59,0.00,6.79,0.00,0.00,0.00,10.66,10.00,8.39
60-64,0.00,7.83,0.00,0.00,0.00,18.22,14.29,12.38
65-OVER,0.00,11.05,0.00,0.00,100.0,31.74,31.82,22.00
TOTAL,0.00,5.77,0.00,0.00,10.00,16.69,6.78,10.16
