AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.27,20.00,5.13,3.03,1.39,2.47
25-29,0.00,0.78,0.00,0.00,0.00,1.64,1.34,1.41
30-34,0.00,1.75,0.00,0.00,0.00,3.30,2.47,2.94
35-39,0.00,2.47,0.00,0.00,0.00,5.06,2.35,4.48
40-44,10.00,0.00,0.00,0.00,0.00,8.58,1.30,7.58
45-49,0.00,3.33,3.88,0.00,0.00,11.51,3.57,10.53
50-54,5.00,2.22,1.79,0.00,12.50,14.45,1.35,12.91
55-59,0.00,4.31,3.03,33.33,0.00,17.79,2.41,16.25
60-64,0.00,5.32,0.00,0.00,0.00,19.83,5.80,18.29
65-OVER,0.00,6.80,4.65,25.00,14.29,27.29,4.86,25.73
TOTAL,1.60,3.03,0.90,8.51,3.31,13.69,2.35,12.08
