PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
101,0.00,5.630,3.850,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.70,15.29,0.00,0.00,2.780,9.700
102,0.00,0.00,0.710,0.00,20.00,0.00,0.00,0.00,50.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,10.32,10.08,0.00,1.770,0.550,3.930
103,0.00,2.630,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.250,0.00,3.300,2.800,2.820
104,0.00,1.710,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.11,0.00,0.00,0.00,0.00,0.00,9.330,11.84,0.00,3.230,1.980,2.940
105,0.00,0.00,3.030,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.290,0.940,2.060
106,0.00,1.190,0.00,0.00,0.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.920,7.580,0.00,0.480,0.480,2.170
107,0.00,7.530,6.060,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.73,25.88,0.00,4.090,4.310,13.78
108,0.00,3.450,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.800,2.000,0.00,3.920,3.250,3.710
109,0.00,0.00,1.980,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.210,8.090,0.00,4.990,4.680,4.770
111,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,5.730,13.43,0.00,2.720,1.080,3.380
112,0.00,1.610,1.150,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.210,7.660,0.00,2.680,0.00,4.560
114,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.86,11.90,0.00,2.250,1.210,2.710
115,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.09,15.00,0.00,1.680,0.00,5.420
201,0.00,1.280,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.080,13.64,0.00,3.450,1.940,2.760
202,0.00,0.740,0.330,0.00,4.350,0.00,0.00,0.00,0.00,0.00,0.00,4.760,0.00,9.090,0.00,0.00,11.73,15.94,0.00,1.910,2.700,4.910
203,0.00,2.270,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0.00,0.00,3.750,3.340,3.320
204,0.00,3.810,0.930,0.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.03,15.86,0.00,5.620,4.110,10.31
207,0.00,1.360,0.710,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.760,7.020,0.00,3.400,2.010,2.850
208,0.00,0.00,1.600,0.00,7.140,0.00,0.00,0.00,0.00,0.00,7.140,0.00,0.00,14.29,0.00,0.00,8.270,9.780,0.00,2.540,1.970,3.240
210,0.00,3.190,1.270,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.160,14.55,0.00,4.130,3.320,4.600
301,0.00,10.38,9.910,0.00,15.38,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,10.00,0.00,23.41,24.36,0.00,4.200,2.550,18.94
302,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.18,26.26,0.00,0.850,0.330,4.300
303,0.00,7.580,8.700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.02,23.53,0.00,6.380,0.00,19.87
304,0.00,7.690,8.700,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.97,18.18,0.00,0.00,15.38,15.64
