PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BACONTON,0.00,4.89,0.00,0.00,0.00,15.29,0.00,9.91
BRANCHVILLE,100.0,4.08,33.33,0.00,0.00,20.99,15.79,18.05
CAMILLA NORTH,0.00,7.22,0.00,0.00,0.00,22.22,1.77,9.22
CAMILLA SOUTH,8.70,5.10,0.00,0.00,0.00,19.33,3.88,11.38
COTTON,0.00,0.00,0.00,0.00,0.00,22.64,12.50,21.07
HOPEFUL,0.00,5.36,20.00,0.00,0.00,28.05,5.56,22.63
HINSONTON,0.00,0.00,0.00,0.00,0.00,31.54,0.00,29.08
LESTER,0.00,6.25,0.00,0.00,0.00,12.75,4.00,10.87
PEBBLE CITY,0.00,15.38,0.00,0.00,0.00,23.48,20.00,22.37
PELHAM,10.00,2.75,3.03,0.00,0.00,14.70,2.28,7.95
SALE CITY,0.00,15.00,0.00,0.00,0.00,19.48,0.00,17.04
TOTAL,9.09,5.12,2.78,0.00,0.00,18.04,3.35,11.35
