PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
KIOKEE BAPT CHURCH,19.23,10.71,5.88,0.00,13.33,29.44,13.25,27.07
LEWIS METHODIST,4.55,4.30,2.86,0.00,7.50,19.07,8.39,14.75
WOODLAWN BAPT,0.00,8.05,0.00,0.00,0.00,31.85,13.00,25.40
PATRIOTS PARK,2.86,5.93,5.79,25.00,9.52,20.39,10.56,15.88
NEW LIFE CHURCH,2.86,2.24,2.10,7.14,2.00,12.80,4.37,8.33
HARLEM BRANCH,23.53,3.88,5.45,25.00,5.71,19.85,6.45,15.33
BESSIE THOMAS CENTER,20.00,8.53,4.76,0.00,40.00,22.04,7.87,20.01
PHILADELPHIA CHURCH,3.03,3.37,3.33,0.00,3.45,13.11,2.05,9.15
LIBERTY PARK -,6.00,2.86,2.55,0.00,0.00,10.10,2.66,6.44
GROVETOWN METHODIST,2.63,2.38,1.87,0.00,3.51,12.91,3.46,7.27
G A APOSTOLIC CHURCH,0.00,8.36,4.08,0.00,8.00,25.35,9.77,19.42
GROVETOWN MIDDLE,5.36,2.18,1.73,14.29,3.23,12.48,2.37,7.17
WARREN BAPTIST,2.00,1.98,4.67,0.00,0.00,12.04,5.70,7.36
EUBANK/BLANCHARD CTR,0.00,3.01,0.00,50.00,0.00,26.53,13.41,22.33
SECOND MT. CARMEL,0.00,7.06,0.00,0.00,0.00,27.51,4.88,14.96
DAMASCUS BAPT,0.00,22.22,26.67,0.00,0.00,29.25,16.13,27.82
COL CTY BOARD OF EDU,14.63,3.13,5.88,0.00,3.12,22.28,11.70,17.30
GREENBRIER HIGH,4.35,4.02,8.33,0.00,14.29,20.14,10.00,17.48
REDEEMER CHURCH,8.65,5.83,5.77,0.00,5.80,19.29,8.09,15.17
RIVERSIDE ELEMENTARY,15.00,8.98,8.82,0.00,6.67,26.88,10.71,22.84
GRACE BAPTIST CHURCH,6.31,7.36,4.90,0.00,3.70,20.03,5.65,14.74
CHRIST SANCTIFIED,10.64,6.01,5.56,0.00,17.24,23.50,4.97,18.72
BLANCHARD PARK,18.18,4.91,0.00,0.00,15.79,19.70,5.00,16.73
MTZ COL FIRE DEPT #4,0.00,4.47,0.00,0.00,0.00,15.69,3.88,10.80
BELAIR BAPTIST CHURCH,5.48,8.31,10.71,0.00,2.50,23.06,6.57,17.80
MARVIN METHODIST,3.23,4.66,0.00,40.00,3.57,20.92,3.50,15.16
WESTSIDE BAPT CHURCH,7.41,9.09,4.00,25.00,14.29,30.20,6.54,25.95
TRINITY BAPT CHURCH,0.00,4.08,0.00,0.00,5.00,20.26,5.77,16.68
ABILENE BAPTIST,0.00,6.53,7.50,0.00,4.55,19.85,4.03,16.33
AUGUSTA CHRISTIAN,3.95,1.98,3.77,0.00,3.03,21.49,4.14,16.54
STEVENS CREEK ELEM,7.69,6.25,11.54,0.00,13.04,33.55,15.89,28.25
GOSPEL WATER BRANCH,4.27,5.39,0.00,33.33,8.00,29.22,6.80,21.56
GENESIS CHURCH,11.68,5.56,0.00,0.00,10.71,26.14,6.83,21.06
STEVENS CREEK,5.20,10.19,12.50,0.00,4.76,31.25,11.50,26.21
MTZ COL FIRE HDQTR.,0.00,0.77,2.94,0.00,5.56,16.55,3.39,11.29
LAKESIDE MIDDLE,6.38,9.01,2.00,0.00,7.50,14.61,3.23,12.17
MARTINEZ BAPTIST,11.59,4.06,1.75,0.00,3.33,18.14,3.61,13.15
GOLD CROSS EMS,4.76,5.88,10.00,0.00,4.35,25.52,6.12,21.63
CHURCH OF OUR SAVIOR,0.00,4.69,1.43,0.00,6.67,20.55,3.59,14.63
WEST ACRES BAPTIST,17.19,5.99,8.57,0.00,0.00,26.06,5.99,21.01
JOURNEY COMM.,0.00,6.35,20.00,25.00,0.00,34.25,10.81,30.52
WESLEY METHODIST,5.56,9.05,6.67,0.00,7.32,27.15,7.18,22.44
COL CTY MAIN LIBRARY,3.75,6.50,1.85,25.00,20.00,25.03,9.64,19.57
"CHRIST CHURCH,",4.92,5.19,9.76,0.00,15.79,23.57,7.10,19.88
BLUERIDGE ELEMENTARY,6.93,4.06,2.00,0.00,5.56,17.21,6.34,13.58
CHRIST THE KING CH,6.98,8.98,8.70,0.00,12.20,32.07,11.11,25.37
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,6.31,4.78,4.33,6.40,6.30,22.02,6.64,16.76
