PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
RICHLAND,0.00,16.00,21.00,0.00,1.00,2.00,0.00,0.00,1.00,0.00,5.00,2.00,0.00,3.00,1.00,0.00,250.0,246.0,0.00,439.0,350.0,1337.0
LOUVALE,0.00,6.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,59.00,55.00,0.00,101.0,68.00,299.0
LUMPKIN,0.00,16.00,15.00,0.00,4.00,1.00,0.00,0.00,1.00,0.00,2.00,2.00,0.00,2.00,1.00,0.00,200.0,224.0,1.00,397.0,314.0,1180.0
OMAHA,0.00,5.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,52.00,59.00,0.00,47.00,44.00,213.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,4.00,8.00
TOTAL,0.00,43.00,46.00,0.00,5.00,3.00,0.00,0.00,2.00,0.00,9.00,7.00,0.00,6.00,2.00,0.00,561.0,586.0,1.00,986.0,781.0,3038.0
