PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
101,0.0,2.62,1.72,0.0,3.08,15.51,1.27,6.26
102,0.0,3.55,0.0,0.0,0.0,4.39,0.83,3.36
103,4.76,6.0,1.69,0.0,1.85,5.01,0.81,5.57
104,9.76,3.0,2.38,0.0,0.0,11.65,1.79,8.94
105,2.5,3.7,2.15,100.0,3.85,16.18,2.23,12.66
106,1.59,4.0,1.21,0.0,1.94,9.71,2.73,7.3
107,4.35,1.0,0.88,0.0,1.67,7.06,0.65,4.45
108,4.12,7.51,3.7,0.0,4.23,19.34,7.14,16.24
109,3.19,11.0,9.38,0.0,5.71,27.59,6.16,23.82
110,0.0,1.86,0.0,0.0,0.0,5.88,0.29,1.95
112,1.38,0.71,0.56,0.0,0.6,4.17,0.13,1.3
113,0.0,3.54,0.0,0.0,0.0,2.82,1.48,3.23
114,0.0,3.18,0.0,0.0,0.0,4.81,2.75,3.19
115,3.33,3.37,0.0,0.0,0.0,4.93,1.43,3.44
116,3.33,2.07,4.4,0.0,1.63,6.76,1.2,2.77
117,1.89,3.16,3.21,0.0,2.0,14.8,2.7,9.66
118,1.54,2.75,3.7,0.0,5.08,17.61,4.43,13.58
119,0.0,2.47,1.73,0.0,1.47,11.71,3.71,8.83
120,1.83,3.53,3.2,0.0,2.63,12.07,4.58,8.66
121,2.33,1.9,1.69,0.0,0.0,10.8,3.11,6.69
122,0.0,1.37,0.0,20.0,0.0,10.17,2.1,4.72
124,3.7,2.27,0.99,0.0,2.04,10.01,1.72,7.17
125,0.0,1.62,0.0,0.0,2.13,9.82,1.32,4.35
126,5.56,4.28,1.03,0.0,2.33,8.87,1.09,5.8
127,0.71,5.71,3.81,0.0,1.19,14.1,5.43,10.5
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,2.19,2.95,1.89,1.31,1.64,12.83,2.46,6.92
