AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,6.67,0.74,4.76,0.00,0.00,5.33,1.82,4.19
25-29,0.00,0.49,5.00,0.00,0.00,3.89,2.80,3.26
30-34,0.00,0.78,0.00,0.00,0.00,4.51,3.90,3.92
35-39,0.00,1.74,0.00,0.00,0.00,7.50,1.49,6.46
40-44,0.00,1.77,0.00,0.00,0.00,10.08,3.33,8.50
45-49,0.00,3.68,0.00,0.00,0.00,13.09,1.25,11.08
50-54,0.00,2.08,0.00,0.00,0.00,13.99,9.59,12.30
55-59,0.00,5.22,0.00,0.00,0.00,18.68,8.64,16.61
60-64,0.00,4.62,0.00,0.00,0.00,25.85,7.35,22.80
65-OVER,16.67,9.25,12.50,0.00,60.00,29.60,11.94,27.46
TOTAL,2.20,3.74,2.88,0.00,3.85,17.12,4.78,14.75
