RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,0.500,0.790,0.00,0.630
OTHER,0.00,1.940,0.00,1.030
NATIVE-AM,0.00,0.00,0.00,0.00
HISP-LT,0.560,0.610,0.00,0.590
ASIA-PI,0.00,0.00,0.00,0.00
WHITE,4.810,5.070,0.00,4.930
BLACK,0.520,1.210,0.00,0.870
TOTAL,1.380,1.890,0.00,1.630
