AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,4.97,1.82,4.24
25-29,0.00,0.00,0.00,0.00,0.00,3.76,1.54,3.37
30-34,0.00,0.00,0.00,0.00,0.00,3.57,1.82,3.31
35-39,0.00,0.00,0.00,0.00,0.00,5.19,1.47,4.64
40-44,0.00,0.00,0.00,0.00,0.00,8.14,5.13,7.65
45-49,28.57,0.00,0.00,0.00,0.00,11.35,1.82,10.72
50-54,0.00,16.67,13.33,100.0,0.00,13.29,5.56,12.87
55-59,0.00,0.00,0.00,0.00,50.00,18.77,9.80,17.97
60-64,0.00,0.00,0.00,0.00,12.50,23.82,11.11,22.77
65-OVER,20.00,33.33,0.00,0.00,25.00,34.97,26.13,34.41
TOTAL,7.69,7.02,1.29,9.09,9.30,20.10,9.88,19.03
