AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.0,7.02,0.0,0.0,0.0,11.54,0.0,7.45
25-29,0.0,11.11,0.0,0.0,0.0,9.09,10.0,10.38
30-34,0.0,9.52,0.0,0.0,0.0,14.29,50.0,11.54
35-39,0.0,12.77,0.0,0.0,0.0,15.38,16.67,13.98
40-44,0.0,30.0,0.0,0.0,0.0,25.64,25.0,27.71
45-49,100.0,38.3,0.0,0.0,0.0,32.69,20.0,34.91
50-54,0.0,39.39,50.0,0.0,0.0,46.3,0.0,40.94
55-59,0.0,44.07,0.0,0.0,0.0,33.33,14.29,37.01
60-64,0.0,41.67,0.0,0.0,0.0,42.05,14.29,40.38
65-OVER,0.0,49.41,0.0,0.0,0.0,49.59,25.0,48.73
TOTAL,25.0,31.57,14.29,0.0,0.0,39.2,16.67,34.48
