PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
101,0.00,2.330,0.00,0.00,0.00,13.15,4.880,10.17
102,0.00,2.870,0.00,0.00,0.00,14.00,5.880,8.230
103,0.00,2.640,0.00,0.00,0.00,13.02,1.200,9.450
104,0.00,2.210,0.00,0.00,0.00,12.11,2.080,9.210
105,0.00,2.730,0.00,0.00,0.00,7.400,0.600,3.390
106,0.00,3.770,0.00,0.00,0.00,13.39,3.030,11.67
107,22.22,4.600,0.00,0.00,0.00,16.77,10.34,14.61
108,10.00,5.580,0.00,0.00,0.00,13.05,3.230,11.21
109,0.00,4.160,0.00,0.00,0.00,13.17,3.330,6.120
110,20.00,1.700,0.00,0.00,0.00,20.43,7.090,14.26
111,0.00,5.070,0.00,0.00,0.00,14.77,4.920,9.540
112,0.00,4.050,0.00,0.00,0.00,12.39,9.760,9.990
113,0.00,0.00,0.00,0.00,50.00,15.70,5.880,11.94
114,11.11,3.080,20.00,0.00,7.690,11.40,1.830,9.450
115,0.00,3.310,0.00,0.00,0.00,12.70,7.950,10.90
116,0.00,2.170,0.00,0.00,50.00,15.34,12.50,13.82
117,0.00,2.380,0.00,0.00,0.00,16.05,9.680,13.54
118,0.00,2.610,0.00,0.00,0.00,12.40,2.940,9.090
119,0.00,4.450,0.00,0.00,0.00,12.38,0.00,4.790
120,7.690,2.540,0.00,0.00,6.250,16.32,6.420,12.71
88888,0.00,0.00,0.00,0.00,0.00,100.0,0.00,50.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,5.840,3.310,0.490,0.00,2.840,14.00,4.160,9.730
