PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
COLQUITT-MILLER,0.00,7.43,4.76,33.33,0.00,25.43,7.62,20.12
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,7.43,4.76,33.33,0.00,25.41,7.62,20.11
