AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,0.00,0.00,0.00,0.00,2.51,0.00,1.34
25-29,0.00,0.00,0.00,0.00,0.00,1.81,0.00,0.95
30-34,0.00,0.00,0.00,0.00,0.00,3.74,0.00,2.28
35-39,0.00,1.09,0.00,0.00,0.00,4.29,0.00,3.15
40-44,0.00,0.00,0.00,0.00,0.00,6.88,3.85,4.53
45-49,0.00,2.04,0.00,0.00,0.00,9.61,0.00,6.86
50-54,0.00,10.42,0.00,0.00,0.00,8.20,0.00,8.33
55-59,0.00,3.79,0.00,0.00,0.00,9.91,0.00,7.33
60-64,0.00,4.17,0.00,0.00,0.00,16.81,0.00,12.46
65-OVER,0.00,9.76,0.00,0.00,0.00,17.45,14.29,15.82
TOTAL,0.00,3.45,0.00,0.00,0.00,10.12,2.41,7.72
