PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
ADAIRSVILLE,0.00,8.00,10.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,242.0,287.0,0.00,5.00,2.00,557.0
ALLATOONA,0.00,10.00,11.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,161.0,204.0,0.00,3.00,3.00,393.0
CARTERSVILLE EAST,0.00,11.00,15.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,1.00,1.00,291.0,295.0,0.00,9.00,4.00,630.0
CARTERSVILLE WEST,0.00,29.00,30.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,1.00,418.0,460.0,0.00,9.00,6.00,957.0
CASSVILLE,0.00,24.00,33.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,4.00,0.00,0.00,0.00,0.00,488.0,523.0,0.00,11.00,13.00,1099.0
CENTER,0.00,17.00,13.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,238.0,278.0,0.00,2.00,1.00,554.0
EMERSON,0.00,9.00,8.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,197.0,216.0,0.00,3.00,3.00,439.0
EUHARLEE,0.00,10.00,19.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,1.00,1.00,1.00,190.0,252.0,0.00,8.00,2.00,487.0
FOLSOM,0.00,3.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,85.00,112.0,0.00,0.00,0.00,203.0
KINGSTON,0.00,9.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.0,166.0,0.00,2.00,1.00,332.0
MISSION ROAD,0.00,7.00,11.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,213.0,238.0,0.00,5.00,1.00,478.0
PINE LOG,0.00,4.00,7.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,132.0,150.0,0.00,0.00,0.00,295.0
TAYLORSVILLE,0.00,7.00,3.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,178.0,198.0,0.00,1.00,0.00,388.0
WHITE,0.00,9.00,11.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,150.0,177.0,0.00,0.00,1.00,350.0
ZENA DRIVE,0.00,8.00,14.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,1.00,0.00,196.0,186.0,0.00,5.00,5.00,419.0
WOODLAND,0.00,6.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.00,83.00,0.00,1.00,0.00,173.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,0.00,171.0,199.0,0.00,6.00,6.00,0.00,0.00,3.00,0.00,9.00,12.00,0.00,7.00,3.00,4.00,3403.0,3825.0,0.00,64.00,42.00,7754.0
