PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,0.0,0.0,0.0,0.0
A,16.55,17.15,0.0,16.84
B,18.42,22.94,0.0,21.11
CS,18.61,17.2,0.0,17.85
CUBA,20.3,21.53,0.0,20.94
U,25.64,23.65,0.0,24.59
TOTAL,19.19,21.23,0.0,20.33
