AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,4.28,0.0,0.0,0.0,2.45
25-29,0.0,1.05,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,1.5,2.46,0.0,0.0,0.0,1.69
30-34,0.0,5.88,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,2.45,4.5,0.0,0.0,0.0,3.27
35-39,0.0,0.0,4.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64,5.5,0.0,0.0,0.0,4.02
40-44,0.0,2.99,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.01,8.93,0.0,0.0,0.0,6.03
45-49,0.0,1.59,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,8.79,0.0,0.0,0.0,6.78
50-54,0.0,4.41,3.95,0.0,16.67,0.0,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,7.94,9.02,0.0,0.0,0.0,7.85
55-59,0.0,0.0,2.94,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,8.55,16.01,0.0,0.0,0.0,11.15
60-64,0.0,5.66,15.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.92,14.59,0.0,0.0,0.0,13.11
65-OVER,0.0,5.5,6.19,0.0,14.29,14.29,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,15.42,22.97,0.0,0.0,0.0,18.06
TOTAL,0.0,2.53,3.18,0.0,3.7,7.5,0.0,12.5,0.0,0.0,0.46,0.24,0.0,0.0,6.67,14.29,7.95,11.76,0.0,0.0,0.0,8.65
