AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,28.0,788.0,837.0,3.0,159.0,109.0,0.0,16.0,20.0,2.0,361.0,325.0,0.0,79.0,57.0,12.0,1599.0,1632.0,12.0,2855.0,2651.0,11545.0
25-29,11.0,512.0,518.0,0.0,98.0,53.0,0.0,9.0,5.0,1.0,211.0,173.0,0.0,50.0,45.0,2.0,1557.0,1367.0,4.0,2413.0,1830.0,8859.0
30-34,3.0,439.0,443.0,1.0,72.0,35.0,0.0,2.0,7.0,0.0,168.0,96.0,0.0,49.0,39.0,1.0,1388.0,1170.0,3.0,2177.0,1439.0,7532.0
35-39,5.0,471.0,373.0,0.0,73.0,50.0,0.0,7.0,3.0,0.0,153.0,75.0,0.0,38.0,32.0,1.0,1459.0,1223.0,4.0,2611.0,1550.0,8128.0
40-44,3.0,463.0,390.0,0.0,77.0,54.0,0.0,1.0,2.0,0.0,152.0,88.0,0.0,53.0,25.0,0.0,1495.0,1249.0,4.0,2735.0,1753.0,8544.0
45-49,2.0,465.0,450.0,0.0,67.0,35.0,0.0,6.0,3.0,0.0,123.0,113.0,0.0,40.0,39.0,2.0,1873.0,1644.0,0.0,2939.0,2034.0,9835.0
50-54,3.0,422.0,345.0,0.0,60.0,42.0,0.0,1.0,3.0,0.0,99.0,112.0,0.0,33.0,25.0,1.0,2030.0,1901.0,2.0,2464.0,1844.0,9387.0
55-59,1.0,350.0,346.0,0.0,48.0,39.0,0.0,3.0,3.0,0.0,82.0,78.0,1.0,33.0,38.0,2.0,2073.0,1978.0,6.0,1877.0,1457.0,8415.0
60-64,0.0,230.0,265.0,0.0,27.0,27.0,0.0,3.0,3.0,0.0,57.0,61.0,0.0,26.0,41.0,1.0,2047.0,1809.0,1.0,1377.0,986.0,6961.0
65-OVER,6.0,527.0,457.0,0.0,66.0,60.0,0.0,8.0,3.0,0.0,99.0,93.0,0.0,67.0,50.0,1.0,5386.0,4549.0,1.0,2168.0,1401.0,14942.0
TOTAL,62.0,4667.0,4424.0,4.0,747.0,504.0,0.0,56.0,52.0,3.0,1505.0,1214.0,1.0,468.0,391.0,23.0,20907.0,18522.0,37.0,23616.0,16945.0,94148.0
