PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
ODUM,0.00,47.00,43.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,5.00,1.00,0.00,2.00,1.00,0.00,508.0,463.0,0.00,25.00,18.00,1118.0
MADRAY SPRINGS,0.00,46.00,48.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,2.00,1.00,0.00,529.0,432.0,0.00,12.00,16.00,1093.0
OGLETHORPE,0.00,68.00,76.00,0.00,2.00,3.00,0.00,0.00,1.00,0.00,6.00,4.00,0.00,4.00,4.00,1.00,724.0,624.0,0.00,52.00,34.00,1603.0
SCREVEN,0.00,67.00,73.00,0.00,2.00,1.00,0.00,1.00,0.00,1.00,6.00,4.00,0.00,0.00,0.00,0.00,679.0,646.0,0.00,111.0,82.00,1673.0
EMPIRE,0.00,42.00,34.00,0.00,1.00,4.00,0.00,0.00,3.00,0.00,1.00,2.00,0.00,2.00,0.00,0.00,434.0,396.0,0.00,16.00,9.00,944.0
RED HILL,1.00,48.00,57.00,0.00,1.00,3.00,0.00,1.00,1.00,0.00,6.00,3.00,0.00,1.00,0.00,1.00,391.0,354.0,0.00,44.00,38.00,950.0
ALTAMAHA,0.00,127.0,130.0,0.00,8.00,7.00,0.00,0.00,0.00,0.00,20.00,11.00,0.00,6.00,3.00,0.00,1001.0,846.0,0.00,238.0,149.0,2546.0
GARDI,0.00,26.00,46.00,0.00,2.00,1.00,0.00,0.00,1.00,0.00,3.00,4.00,0.00,2.00,1.00,0.00,453.0,401.0,0.00,15.00,13.00,968.0
VFW,0.00,42.00,38.00,0.00,7.00,3.00,0.00,1.00,0.00,0.00,16.00,9.00,0.00,2.00,10.00,0.00,144.0,84.00,0.00,491.0,260.0,1107.0
PINE STREET,0.00,50.00,56.00,0.00,7.00,3.00,0.00,1.00,0.00,0.00,8.00,6.00,0.00,3.00,4.00,1.00,292.0,214.0,0.00,269.0,166.0,1080.0
UNITY,0.00,85.00,85.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,25.00,11.00,0.00,2.00,0.00,0.00,717.0,572.0,0.00,205.0,136.0,1846.0
REC CENTER,0.00,90.00,89.00,0.00,2.00,4.00,0.00,0.00,0.00,0.00,11.00,15.00,0.00,9.00,6.00,0.00,676.0,555.0,1.00,93.00,76.00,1627.0
TOTAL,1.00,738.0,775.0,0.00,41.00,37.00,0.00,4.00,6.00,1.00,109.0,71.00,0.00,35.00,30.00,3.00,6548.0,5587.0,1.00,1571.0,997.0,16555.0
