PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
01,32.99,33.18,0.0,33.0
02,24.23,26.61,0.0,25.43
03,18.31,15.91,0.0,17.01
04,26.57,21.76,0.0,23.88
05,23.12,24.68,0.0,23.92
06,26.03,30.0,0.0,28.1
07,20.78,20.25,0.0,20.5
TOTAL,22.91,22.63,0.0,22.74
