PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1A,3.85,0.88,0.00,0.00,0.00,7.91,1.01,4.58
2A,0.00,0.00,0.61,0.00,3.03,13.72,2.00,10.41
3A,0.00,1.32,0.46,0.00,0.00,17.19,4.42,13.21
4A,0.00,3.45,1.05,14.29,0.00,16.23,3.83,12.29
5A,11.11,3.83,0.00,0.00,0.00,7.19,1.18,2.83
6A,0.00,1.53,0.00,0.00,0.00,9.94,0.94,3.08
AN,0.00,0.00,0.68,0.00,0.00,7.36,1.31,3.93
CA,0.00,0.00,0.00,0.00,0.00,9.59,5.43,8.36
CO,14.29,8.00,3.85,0.00,0.00,10.75,4.55,9.84
DG,0.00,0.00,0.78,0.00,0.00,14.13,2.97,10.66
ES,0.00,2.44,0.00,0.00,5.88,8.17,0.00,5.11
FI,0.00,2.68,0.00,0.00,0.00,12.95,2.70,9.54
GL,6.25,0.00,0.21,0.00,0.00,11.08,1.17,6.99
LT,0.00,14.29,2.86,0.00,0.00,11.51,4.40,10.47
MC,0.00,0.00,0.00,0.00,0.00,12.91,2.60,11.26
NI,0.00,0.00,0.00,0.00,0.00,11.29,2.50,9.32
PG,2.22,2.16,0.37,0.00,0.00,12.39,2.51,9.23
TH,0.00,2.41,0.00,0.00,0.00,9.29,3.12,8.04
TI,0.00,0.00,0.00,0.00,0.00,10.99,1.39,9.10
TR,0.00,0.00,0.00,0.00,0.00,13.35,6.54,12.34
UT,0.00,0.00,0.00,0.00,0.00,8.54,3.96,7.90
VA,7.32,0.00,0.36,0.00,2.94,11.35,4.33,9.62
WS,0.00,5.63,0.88,0.00,7.69,11.17,5.46,9.89
TOTAL,2.14,1.78,0.33,2.38,1.13,11.72,2.80,8.79
