ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,38.98,38.60,0.00,38.77
2016 Primary,27.24,28.02,0.00,27.67
2016 Primary Runoff,0.00,0.05,0.00,0.03
2016 General,62.87,67.33,0.00,65.29
2018 Primary,20.90,21.43,0.00,21.18
2018 Primary Runoff,21.57,20.49,0.00,20.97
2018 General,55.76,56.56,66.67,56.20
