ELECTION TYPE/YEAR,MALE,FEMALE,UNKNOWN,TOTAL
2016 Presidential Primary,16.97,17.40,0.00,17.15
2016 Primary,3.07,3.18,0.00,3.12
2016 Primary Runoff,0.85,0.58,0.00,0.71
2016 General,44.20,49.87,50.00,47.22
2018 Primary,8.36,8.16,0.00,8.23
2018 Primary Runoff,6.04,5.20,0.00,5.58
2018 General,40.10,46.81,30.00,43.58
